date,state,State,Population,Negative PCR tests,Cases or Positive PCR tests,Cases Per 100000,Total PCR tests,PCR Per 100000,Positivity
20200315,GA,Georgia,10617423,,,0,,0,0
20200315,NM,New Mexico,2096829,482,,0,482,23,0
20200315,FL,Florida,21477737,678,,0,678,3,0
20200315,NV,Nevada,3080156,168,45,1,213,7,0.21
20200315,DE,Delaware,973764,36,,0,36,4,0
20200315,NY,New York,19453561,4543,,0,4543,23,0
20200315,DC,District of Columbia,705749,79,,0,79,11,0
20200315,OH,Ohio,11689100,139,36,0,175,1,0.21
20200315,CT,Connecticut,3565287,125,,0,125,4,0
20200315,OK,Oklahoma,3956971,118,,0,118,3,0
20200315,CO,Colorado,5758736,627,,0,627,11,0
20200315,OR,Oregon,4217737,420,,0,420,10,0
20200315,CA,California,39512223,916,,0,916,2,0
20200315,PA,Pennsylvania,12801989,205,,0,205,2,0
20200315,AZ,Arizona,7278717,121,,0,121,2,0
20200315,RI,Rhode Island,1059361,364,20,2,384,36,0.05
20200315,AR,Arkansas,3017804,103,16,1,119,4,0.13
20200315,SC,South Carolina,5148714,154,,0,154,3,0
20200315,AL,Alabama,4903185,28,12,0,40,1,0.3
20200315,SD,South Dakota,884659,327,,0,327,37,0
20200315,AK,Alaska,731545,143,1,0,144,20,0.01
20200315,TN,Tennessee,6829174,157,,0,157,2,0
20200315,WV,West Virginia,1792147,38,,0,38,2,0
20200315,TX,Texas,28995881,,56,0,56,0,1
20200315,WY,Wyoming,578759,,2,0,2,0,1
20200315,UT,Utah,3205958,131,28,1,159,5,0.18
20200315,VT,Vermont,623989,405,,0,405,65,0
20200315,ME,Maine,1344212,91,,0,91,7,0
20200315,VA,Virginia,8535519,363,,0,363,4,0
20200315,MA,Massachusetts,6892503,584,,0,584,8,0
20200314,VT,Vermont,623989,332,,0,332,53,0
20200314,MN,Minnesota,5639632,847,90,2,937,17,0.1
20200314,MI,Michigan,9986857,205,1717,17,1922,19,0.89
20200314,ME,Maine,1344212,91,,0,91,7,0
20200314,MD,Maryland,6045680,94,26,0,120,2,0.22
20200314,MO,Missouri,6137428,90,,0,90,1,0
20200314,LA,Louisiana,4648794,109,51,1,160,3,0.32
20200314,KY,Kentucky,4467673,139,,0,139,3,0
20200314,KS,Kansas,2913314,93,,0,93,3,0
20200314,IN,Indiana,6732219,74,,0,74,1,0
20200314,IL,Illinois,12671821,316,,0,316,2,0
20200314,MS,Mississippi,2976149,84,,0,84,3,0
20200314,ID,Idaho,1787065,174,,0,174,10,0
20200314,MT,Montana,1068778,103,,0,103,10,0
20200314,IA,Iowa,3155070,83,17,1,100,3,0.17
20200314,NC,North Carolina,10488084,137,,0,137,1,0
20200314,HI,Hawaii,1415872,,,0,,0,0
20200314,ND,North Dakota,762062,54,,0,54,7,0
20200314,GA,Georgia,10617423,,,0,,0,0
20200314,NE,Nebraska,1934408,80,,0,80,4,0
20200314,FL,Florida,21477737,478,,0,478,2,0
20200314,NH,New Hampshire,1359711,212,,0,212,16,0
20200314,DE,Delaware,973764,36,,0,36,4,0
20200314,NJ,New Jersey,8882190,97,78,1,175,2,0.45
20200314,DC,District of Columbia,705749,49,,0,49,7,0
20200314,NM,New Mexico,2096829,237,,0,237,11,0
20200314,CT,Connecticut,3565287,125,,0,125,4,0
20200314,NV,Nevada,3080156,168,34,1,202,7,0.17
20200314,CO,Colorado,5758736,610,,0,610,11,0
20200314,NY,New York,19453561,2779,,0,2779,14,0
20200314,CA,California,39512223,916,,0,916,2,0
20200314,OH,Ohio,11689100,50,13,0,63,1,0.21
20200314,AZ,Arizona,7278717,121,,0,121,2,0
20200314,OK,Oklahoma,3956971,36,,0,36,1,0
20200314,AR,Arkansas,3017804,65,12,0,77,3,0.16
20200314,OR,Oregon,4217737,337,,0,337,8,0
20200314,AL,Alabama,4903185,22,6,0,28,1,0.21
20200314,PA,Pennsylvania,12801989,205,,0,205,2,0
20200314,AK,Alaska,731545,143,1,0,144,20,0.01
20200314,RI,Rhode Island,1059361,310,19,2,329,31,0.06
20200314,WV,West Virginia,1792147,26,,0,26,1,0
20200314,SC,South Carolina,5148714,110,,0,110,2,0
20200314,WY,Wyoming,578759,,2,0,2,0,1
20200314,SD,South Dakota,884659,182,,0,182,21,0
20200314,VA,Virginia,8535519,117,,0,117,1,0
20200314,TN,Tennessee,6829174,130,,0,130,2,0
20200314,WA,Washington,7614893,17142,1174,15,18316,241,0.06
20200314,TX,Texas,28995881,,51,0,51,0,1
20200314,UT,Utah,3205958,131,6,0,137,4,0.04
20200314,MA,Massachusetts,6892503,,,0,,0,0
20200314,WI,Wisconsin,5822434,169,19,0,188,3,0.1
20200313,WA,Washington,7614893,14922,1018,13,15940,209,0.06
20200313,MO,Missouri,6137428,71,,0,71,1,0
20200313,MN,Minnesota,5639632,541,62,1,603,11,0.1
20200313,MI,Michigan,9986857,133,1353,14,1486,15,0.91
20200313,ME,Maine,1344212,91,,0,91,7,0
20200313,MS,Mississippi,2976149,41,,0,41,1,0
20200313,MA,Massachusetts,6892503,,,0,,0,0
20200313,LA,Louisiana,4648794,37,36,1,73,2,0.49
20200313,KY,Kentucky,4467673,107,,0,107,2,0
20200313,KS,Kansas,2913314,93,,0,93,3,0
20200313,IN,Indiana,6732219,61,,0,61,1,0
20200313,MT,Montana,1068778,55,,0,55,5,0
20200313,IL,Illinois,12671821,294,,0,294,2,0
20200313,NC,North Carolina,10488084,86,,0,86,1,0
20200313,ID,Idaho,1787065,131,,0,131,7,0
20200313,ND,North Dakota,762062,39,,0,39,5,0
20200313,IA,Iowa,3155070,83,16,1,99,3,0.16
20200313,NE,Nebraska,1934408,80,,0,80,4,0
20200313,HI,Hawaii,1415872,,,0,,0,0
20200313,NH,New Hampshire,1359711,94,,0,94,7,0
20200313,GA,Georgia,10617423,,,0,,0,0
20200313,NJ,New Jersey,8882190,97,57,1,154,2,0.37
20200313,FL,Florida,21477737,478,,0,478,2,0
20200313,NM,New Mexico,2096829,190,,0,190,9,0
20200313,DE,Delaware,973764,30,,0,30,3,0
20200313,NV,Nevada,3080156,168,22,1,190,6,0.12
20200313,DC,District of Columbia,705749,20,,0,20,3,0
20200313,NY,New York,19453561,2779,,0,2779,14,0
20200313,CT,Connecticut,3565287,99,,0,99,3,0
20200313,OH,Ohio,11689100,50,13,0,63,1,0.21
20200313,CO,Colorado,5758736,524,,0,524,9,0
20200313,OK,Oklahoma,3956971,36,,0,36,1,0
20200313,CA,California,39512223,916,,0,916,2,0
20200313,OR,Oregon,4217737,337,,0,337,8,0
20200313,AZ,Arizona,7278717,94,,0,94,1,0
20200313,PA,Pennsylvania,12801989,140,,0,140,1,0
20200313,AR,Arkansas,3017804,30,9,0,39,1,0.23
20200313,RI,Rhode Island,1059361,224,19,2,243,23,0.08
20200313,AL,Alabama,4903185,11,1,0,12,0,0.08
20200313,SC,South Carolina,5148714,75,,0,75,1,0
20200313,AK,Alaska,731545,59,1,0,60,8,0.02
20200313,SD,South Dakota,884659,73,,0,73,8,0
20200313,WY,Wyoming,578759,,1,0,1,0,1
20200313,TN,Tennessee,6829174,116,,0,116,2,0
20200313,VT,Vermont,623989,223,,0,223,36,0
20200313,TX,Texas,28995881,,39,0,39,0,1
20200313,WI,Wisconsin,5822434,169,19,0,188,3,0.1
20200313,UT,Utah,3205958,131,6,0,137,4,0.04
20200313,VA,Virginia,8535519,117,,0,117,1,0
20200313,MD,Maryland,6045680,94,17,0,111,2,0.15
20200313,WV,West Virginia,1792147,17,,0,17,1,0
20200312,MS,Mississippi,2976149,41,,0,41,1,0
20200312,MO,Missouri,6137428,64,,0,64,1,0
20200312,MN,Minnesota,5639632,307,43,1,350,6,0.12
20200312,MT,Montana,1068778,34,,0,34,3,0
20200312,ME,Maine,1344212,65,,0,65,5,0
20200312,MD,Maryland,6045680,94,12,0,106,2,0.11
20200312,MA,Massachusetts,6892503,,,0,,0,0
20200312,LA,Louisiana,4648794,37,14,0,51,1,0.27
20200312,KY,Kentucky,4467673,56,,0,56,1,0
20200312,NC,North Carolina,10488084,60,,0,60,1,0
20200312,KS,Kansas,2913314,41,,0,41,1,0
20200312,ND,North Dakota,762062,12,,0,12,2,0
20200312,IN,Indiana,6732219,52,,0,52,1,0
20200312,NE,Nebraska,1934408,80,,0,80,4,0
20200312,IL,Illinois,12671821,266,,0,266,2,0
20200312,NH,New Hampshire,1359711,94,,0,94,7,0
20200312,ID,Idaho,1787065,93,,0,93,5,0
20200312,NJ,New Jersey,8882190,74,32,0,106,1,0.3
20200312,IA,Iowa,3155070,67,14,0,81,3,0.17
20200312,NM,New Mexico,2096829,155,,0,155,7,0
20200312,HI,Hawaii,1415872,,,0,0,0,0
20200312,NV,Nevada,3080156,168,12,0,180,6,0.07
20200312,GA,Georgia,10617423,,,0,,0,0
20200312,NY,New York,19453561,92,,0,92,0,0
20200312,FL,Florida,21477737,301,,0,301,1,0
20200312,OH,Ohio,11689100,30,5,0,35,0,0.14
20200312,DE,Delaware,973764,23,,0,23,2,0
20200312,OK,Oklahoma,3956971,36,,0,36,1,0
20200312,DC,District of Columbia,705749,20,,0,20,3,0
20200312,OR,Oregon,4217737,286,,0,286,7,0
20200312,CT,Connecticut,3565287,89,,0,89,2,0
20200312,PA,Pennsylvania,12801989,116,,0,116,1,0
20200312,CO,Colorado,5758736,298,,0,298,5,0
20200312,RI,Rhode Island,1059361,176,13,1,189,18,0.07
20200312,CA,California,39512223,916,,0,916,2,0
20200312,SC,South Carolina,5148714,48,,0,48,1,0
20200312,AZ,Arizona,7278717,82,,0,82,1,0
20200312,SD,South Dakota,884659,27,,0,27,3,0
20200312,AR,Arkansas,3017804,24,6,0,30,1,0.2
20200312,TN,Tennessee,6829174,79,,0,79,1,0
20200312,AL,Alabama,4903185,10,0,0,10,0,0
20200312,TX,Texas,28995881,,23,0,23,0,1
20200312,AK,Alaska,731545,46,0,0,46,6,0
20200312,UT,Utah,3205958,131,4,0,135,4,0.03
20200312,WY,Wyoming,578759,,,0,,0,0
20200312,VA,Virginia,8535519,117,,0,117,1,0
20200312,WV,West Virginia,1792147,7,,0,7,0,0
20200312,VT,Vermont,623989,136,,0,136,22,0
20200312,WA,Washington,7614893,10813,801,11,11614,153,0.07
20200312,MI,Michigan,9986857,91,996,10,1087,11,0.92
20200312,WI,Wisconsin,5822434,84,8,0,92,2,0.09
20200311,MT,Montana,1068778,21,,0,21,2,0
20200311,MS,Mississippi,2976149,20,,0,20,1,0
20200311,MO,Missouri,6137428,,,0,,0,0
20200311,MN,Minnesota,5639632,217,21,0,238,4,0.09
20200311,NC,North Carolina,10488084,,,0,,0,0
20200311,ME,Maine,1344212,42,,0,42,3,0
20200311,MD,Maryland,6045680,94,9,0,103,2,0.09
20200311,MA,Massachusetts,6892503,,,0,0,0,0
20200311,LA,Louisiana,4648794,37,6,0,43,1,0.14
20200311,KY,Kentucky,4467673,46,,0,46,1,0
20200311,ND,North Dakota,762062,7,,0,7,1,0
20200311,KS,Kansas,2913314,41,,0,41,1,0
20200311,NE,Nebraska,1934408,47,,0,47,2,0
20200311,IN,Indiana,6732219,33,,0,33,0,0
20200311,NH,New Hampshire,1359711,38,,0,38,3,0
20200311,IL,Illinois,12671821,244,,0,244,2,0
20200311,NJ,New Jersey,8882190,57,23,0,80,1,0.29
20200311,ID,Idaho,1787065,67,,0,67,4,0
20200311,NM,New Mexico,2096829,87,,0,87,4,0
20200311,IA,Iowa,3155070,46,13,0,59,2,0.22
20200311,NV,Nevada,3080156,168,9,0,177,6,0.05
20200311,HI,Hawaii,1415872,,,0,,0,0
20200311,NY,New York,19453561,92,,0,92,0,0
20200311,GA,Georgia,10617423,,,0,,0,0
20200311,OH,Ohio,11689100,21,4,0,25,0,0.16
20200311,WI,Wisconsin,5822434,43,3,0,46,1,0.07
20200311,OK,Oklahoma,3956971,15,,0,15,0,0
20200311,DE,Delaware,973764,17,,0,17,2,0
20200311,OR,Oregon,4217737,286,,0,286,7,0
20200311,WV,West Virginia,1792147,3,,0,3,0,0
20200311,PA,Pennsylvania,12801989,88,,0,88,1,0
20200311,CT,Connecticut,3565287,71,,0,71,2,0
20200311,RI,Rhode Island,1059361,139,5,0,144,14,0.03
20200311,CO,Colorado,5758736,251,,0,251,4,0
20200311,SC,South Carolina,5148714,32,,0,32,1,0
20200311,CA,California,39512223,916,,0,916,2,0
20200311,SD,South Dakota,884659,13,,0,13,1,0
20200311,AZ,Arizona,7278717,59,,0,59,1,0
20200311,TN,Tennessee,6829174,50,,0,50,1,0
20200311,AR,Arkansas,3017804,12,0,0,12,0,0
20200311,TX,Texas,28995881,,21,0,21,0,1
20200311,AL,Alabama,4903185,10,0,0,10,0,0
20200311,UT,Utah,3205958,,2,0,2,0,1
20200311,AK,Alaska,731545,46,0,0,46,6,0
20200311,VA,Virginia,8535519,60,,0,60,1,0
20200311,WY,Wyoming,578759,,,0,,0,0
20200311,VT,Vermont,623989,91,,0,91,15,0
20200311,WA,Washington,7614893,7183,622,8,7805,102,0.08
20200311,MI,Michigan,9986857,57,727,7,784,8,0.93
20200311,FL,Florida,21477737,301,,0,301,1,0
20200311,DC,District of Columbia,705749,20,,0,20,3,0
20200310,VA,Virginia,8535519,53,,0,53,1,0
20200310,MO,Missouri,6137428,,,0,,0,0
20200310,MN,Minnesota,5639632,132,11,0,143,3,0.08
20200310,WA,Washington,7614893,4998,488,6,5486,72,0.09
20200310,MS,Mississippi,2976149,,,0,,0,0
20200310,MD,Maryland,6045680,89,6,0,95,2,0.06
20200310,MA,Massachusetts,6892503,,,0,,0,0
20200310,LA,Louisiana,4648794,11,1,0,12,0,0.08
20200310,KY,Kentucky,4467673,28,,0,28,1,0
20200310,KS,Kansas,2913314,17,,0,17,1,0
20200310,MT,Montana,1068778,15,,0,15,1,0
20200310,IN,Indiana,6732219,30,,0,30,0,0
20200310,NC,North Carolina,10488084,,,0,,0,0
20200310,IL,Illinois,12671821,244,,0,244,2,0
20200310,ND,North Dakota,762062,6,,0,6,1,0
20200310,ID,Idaho,1787065,41,,0,41,2,0
20200310,NE,Nebraska,1934408,47,,0,47,2,0
20200310,IA,Iowa,3155070,32,8,0,40,1,0.2
20200310,NH,New Hampshire,1359711,38,,0,38,3,0
20200310,HI,Hawaii,1415872,,,0,,0,0
20200310,NJ,New Jersey,8882190,44,16,0,60,1,0.27
20200310,GA,Georgia,10617423,,,0,,0,0
20200310,NM,New Mexico,2096829,69,,0,69,3,0
20200310,FL,Florida,21477737,222,,0,222,1,0
20200310,NV,Nevada,3080156,14,5,0,19,1,0.26
20200310,DE,Delaware,973764,17,,0,17,2,0
20200310,NY,New York,19453561,92,,0,92,0,0
20200310,DC,District of Columbia,705749,17,,0,17,2,0
20200310,OH,Ohio,11689100,14,3,0,17,0,0.18
20200310,CT,Connecticut,3565287,54,,0,54,2,0
20200310,OK,Oklahoma,3956971,15,,0,15,0,0
20200310,CO,Colorado,5758736,142,,0,142,2,0
20200310,OR,Oregon,4217737,213,,0,213,5,0
20200310,CA,California,39512223,690,,0,690,2,0
20200310,PA,Pennsylvania,12801989,,,0,,0,0
20200310,AZ,Arizona,7278717,51,,0,51,1,0
20200310,RI,Rhode Island,1059361,105,5,0,110,10,0.05
20200310,AR,Arkansas,3017804,12,0,0,12,0,0
20200310,SC,South Carolina,5148714,24,,0,24,0,0
20200310,AL,Alabama,4903185,0,0,0,0,0,0
20200310,SD,South Dakota,884659,11,,0,11,1,0
20200310,AK,Alaska,731545,23,0,0,23,3,0
20200310,TN,Tennessee,6829174,,,0,,0,0
20200310,WV,West Virginia,1792147,2,,0,2,0,0
20200310,TX,Texas,28995881,,13,0,13,0,1
20200310,WY,Wyoming,578759,0,,0,0,0,0
20200310,UT,Utah,3205958,,2,0,2,0,1
20200310,VT,Vermont,623989,60,,0,60,10,0
20200310,ME,Maine,1344212,20,,0,20,1,0
20200310,WI,Wisconsin,5822434,36,2,0,38,1,0.05
20200310,MI,Michigan,9986857,39,528,5,567,6,0.93
20200309,VT,Vermont,623989,36,,0,36,6,0
20200309,MN,Minnesota,5639632,80,5,0,85,2,0.06
20200309,MI,Michigan,9986857,36,372,4,408,4,0.91
20200309,ME,Maine,1344212,1,,0,1,0,0
20200309,MD,Maryland,6045680,73,5,0,78,1,0.06
20200309,MO,Missouri,6137428,,,0,,0,0
20200309,LA,Louisiana,4648794,5,1,0,6,0,0.17
20200309,KY,Kentucky,4467673,17,,0,17,0,0
20200309,KS,Kansas,2913314,11,,0,11,0,0
20200309,IN,Indiana,6732219,,,0,,0,0
20200309,IL,Illinois,12671821,191,,0,191,2,0
20200309,MS,Mississippi,2976149,,,0,,0,0
20200309,ID,Idaho,1787065,41,,0,41,2,0
20200309,MT,Montana,1068778,11,,0,11,1,0
20200309,IA,Iowa,3155070,26,3,0,29,1,0.1
20200309,NC,North Carolina,10488084,,,0,,0,0
20200309,HI,Hawaii,1415872,,,0,,0,0
20200309,ND,North Dakota,762062,0,,0,0,0,0
20200309,GA,Georgia,10617423,,,0,,0,0
20200309,NE,Nebraska,1934408,36,,0,36,2,0
20200309,FL,Florida,21477737,140,,0,140,1,0
20200309,NH,New Hampshire,1359711,38,,0,38,3,0
20200309,DE,Delaware,973764,15,,0,15,2,0
20200309,NJ,New Jersey,8882190,35,15,0,50,1,0.3
20200309,DC,District of Columbia,705749,14,,0,14,2,0
20200309,NM,New Mexico,2096829,57,,0,57,3,0
20200309,CT,Connecticut,3565287,46,,0,46,1,0
20200309,NV,Nevada,3080156,14,5,0,19,1,0.26
20200309,CO,Colorado,5758736,133,,0,133,2,0
20200309,NY,New York,19453561,92,,0,92,0,0
20200309,CA,California,39512223,690,,0,690,2,0
20200309,OH,Ohio,11689100,11,3,0,14,0,0.21
20200309,AZ,Arizona,7278717,44,,0,44,1,0
20200309,OK,Oklahoma,3956971,8,,0,8,0,0
20200309,AR,Arkansas,3017804,12,0,0,12,0,0
20200309,OR,Oregon,4217737,165,,0,165,4,0
20200309,AL,Alabama,4903185,,0,0,0,0,0
20200309,PA,Pennsylvania,12801989,,,0,,0,0
20200309,AK,Alaska,731545,23,0,0,23,3,0
20200309,RI,Rhode Island,1059361,82,4,0,86,8,0.05
20200309,WV,West Virginia,1792147,2,,0,2,0,0
20200309,SC,South Carolina,5148714,24,,0,24,0,0
20200309,WY,Wyoming,578759,,,0,,0,0
20200309,SD,South Dakota,884659,5,,0,5,1,0
20200309,WA,Washington,7614893,3295,378,5,3673,48,0.1
20200309,TN,Tennessee,6829174,,,0,,0,0
20200309,VA,Virginia,8535519,38,,0,38,0,0
20200309,TX,Texas,28995881,,12,0,12,0,1
20200309,UT,Utah,3205958,,1,0,1,0,1
20200309,MA,Massachusetts,6892503,,,0,,0,0
20200309,WI,Wisconsin,5822434,36,1,0,37,1,0.03
20200308,MO,Missouri,6137428,,,0,,0,0
20200308,MN,Minnesota,5639632,48,2,0,50,1,0.04
20200308,MI,Michigan,9986857,26,251,3,277,3,0.91
20200308,MS,Mississippi,2976149,,,0,,0,0
20200308,MD,Maryland,6045680,52,3,0,55,1,0.05
20200308,MA,Massachusetts,6892503,,,0,,0,0
20200308,LA,Louisiana,4648794,5,0,0,5,0,0
20200308,KY,Kentucky,4467673,13,,0,13,0,0
20200308,KS,Kansas,2913314,11,,0,11,0,0
20200308,MT,Montana,1068778,11,,0,11,1,0
20200308,IN,Indiana,6732219,,,0,,0,0
20200308,NC,North Carolina,10488084,,,0,,0,0
20200308,IL,Illinois,12671821,191,,0,191,2,0
20200308,ND,North Dakota,762062,0,,0,0,0,0
20200308,ID,Idaho,1787065,27,,0,27,2,0
20200308,NE,Nebraska,1934408,17,,0,17,1,0
20200308,IA,Iowa,3155070,15,0,0,15,0,0
20200308,NH,New Hampshire,1359711,38,,0,38,3,0
20200308,HI,Hawaii,1415872,,,0,,0,0
20200308,NJ,New Jersey,8882190,31,6,0,37,0,0.16
20200308,GA,Georgia,10617423,,,0,,0,0
20200308,NM,New Mexico,2096829,48,,0,48,2,0
20200308,FL,Florida,21477737,118,,0,118,1,0
20200308,NV,Nevada,3080156,14,4,0,18,1,0.22
20200308,DE,Delaware,973764,10,,0,10,1,0
20200308,NY,New York,19453561,92,,0,92,0,0
20200308,DC,District of Columbia,705749,10,,0,10,1,0
20200308,OH,Ohio,11689100,10,0,0,10,0,0
20200308,CT,Connecticut,3565287,29,,0,29,1,0
20200308,OK,Oklahoma,3956971,8,,0,8,0,0
20200308,CO,Colorado,5758736,104,,0,104,2,0
20200308,OR,Oregon,4217737,100,,0,100,2,0
20200308,CA,California,39512223,462,,0,462,1,0
20200308,PA,Pennsylvania,12801989,,,0,,0,0
20200308,AZ,Arizona,7278717,44,,0,44,1,0
20200308,RI,Rhode Island,1059361,67,3,0,70,7,0.04
20200308,AR,Arkansas,3017804,6,0,0,6,0,0
20200308,SC,South Carolina,5148714,8,,0,8,0,0
20200308,AL,Alabama,4903185,,0,0,0,0,0
20200308,SD,South Dakota,884659,5,,0,5,1,0
20200308,AK,Alaska,731545,14,0,0,14,2,0
20200308,TN,Tennessee,6829174,,,0,,0,0
20200308,WY,Wyoming,578759,,,0,,0,0
20200308,TX,Texas,28995881,,8,0,8,0,1
20200308,WV,West Virginia,1792147,2,,0,2,0,0
20200308,UT,Utah,3205958,,1,0,1,0,1
20200308,WI,Wisconsin,5822434,31,1,0,32,1,0.03
20200308,VA,Virginia,8535519,36,,0,36,0,0
20200308,VT,Vermont,623989,30,,0,30,5,0
20200308,ME,Maine,1344212,1,,0,1,0,0
20200308,WA,Washington,7614893,2315,317,4,2632,35,0.12
20200307,VA,Virginia,8535519,31,,0,31,0,0
20200307,MO,Missouri,6137428,,,0,,0,0
20200307,MN,Minnesota,5639632,48,2,0,50,1,0.04
20200307,MI,Michigan,9986857,18,188,2,206,2,0.91
20200307,MS,Mississippi,2976149,,,0,,0,0
20200307,MD,Maryland,6045680,41,3,0,44,1,0.07
20200307,MA,Massachusetts,6892503,,,0,,0,0
20200307,LA,Louisiana,4648794,,0,0,0,0,0
20200307,KY,Kentucky,4467673,9,,0,9,0,0
20200307,WA,Washington,7614893,1836,256,3,2092,27,0.12
20200307,MT,Montana,1068778,11,,0,11,1,0
20200307,IN,Indiana,6732219,,,0,,0,0
20200307,NC,North Carolina,10488084,,,0,,0,0
20200307,WI,Wisconsin,5822434,31,1,0,32,1,0.03
20200307,ND,North Dakota,762062,0,,0,0,0,0
20200307,ID,Idaho,1787065,27,,0,27,2,0
20200307,NE,Nebraska,1934408,17,,0,17,1,0
20200307,IA,Iowa,3155070,15,0,0,15,0,0
20200307,NH,New Hampshire,1359711,20,,0,20,1,0
20200307,HI,Hawaii,1415872,,,0,,0,0
20200307,NJ,New Jersey,8882190,,4,0,4,0,1
20200307,GA,Georgia,10617423,,,0,,0,0
20200307,NM,New Mexico,2096829,48,,0,48,2,0
20200307,FL,Florida,21477737,100,,0,100,0,0
20200307,NV,Nevada,3080156,14,4,0,18,1,0.22
20200307,DE,Delaware,973764,10,,0,10,1,0
20200307,NY,New York,19453561,92,,0,92,0,0
20200307,DC,District of Columbia,705749,8,,0,8,1,0
20200307,OH,Ohio,11689100,9,0,0,9,0,0
20200307,CT,Connecticut,3565287,,,0,,0,0
20200307,OK,Oklahoma,3956971,,,0,,0,0
20200307,CO,Colorado,5758736,55,,0,55,1,0
20200307,OR,Oregon,4217737,77,,0,77,2,0
20200307,CA,California,39512223,462,,0,462,1,0
20200307,PA,Pennsylvania,12801989,,,0,,0,0
20200307,AZ,Arizona,7278717,44,,0,44,1,0
20200307,VT,Vermont,623989,25,,0,25,4,0
20200307,AR,Arkansas,3017804,6,0,0,6,0,0
20200307,SC,South Carolina,5148714,8,,0,8,0,0
20200307,AL,Alabama,4903185,,0,0,0,0,0
20200307,SD,South Dakota,884659,5,,0,5,1,0
20200307,AK,Alaska,731545,12,0,0,12,2,0
20200307,TN,Tennessee,6829174,,,0,0,0,0
20200307,WV,West Virginia,1792147,2,,0,2,0,0
20200307,TX,Texas,28995881,,8,0,8,0,1
20200307,WY,Wyoming,578759,,,0,,0,0
20200307,UT,Utah,3205958,,1,0,1,0,1
20200307,RI,Rhode Island,1059361,49,3,0,52,5,0.06
20200307,ME,Maine,1344212,1,,0,1,0,0
20200307,KS,Kansas,2913314,11,,0,11,0,0
20200307,IL,Illinois,12671821,191,,0,191,2,0
20200306,TX,Texas,28995881,,5,0,5,0,1
20200306,MI,Michigan,9986857,8,140,1,148,1,0.95
20200306,MD,Maryland,6045680,26,3,0,29,0,0.1
20200306,MA,Massachusetts,6892503,,,0,,0,0
20200306,KY,Kentucky,4467673,7,,0,7,0,0
20200306,MN,Minnesota,5639632,36,1,0,37,1,0.03
20200306,IN,Indiana,6732219,,,0,,0,0
20200306,IL,Illinois,12671821,180,,0,180,1,0
20200306,IA,Iowa,3155070,15,0,0,15,0,0
20200306,GA,Georgia,10617423,,,0,,0,0
20200306,FL,Florida,21477737,55,,0,55,0,0
20200306,NC,North Carolina,10488084,,,0,,0,0
20200306,DE,Delaware,973764,10,,0,10,1,0
20200306,NE,Nebraska,1934408,17,,0,17,1,0
20200306,DC,District of Columbia,705749,8,,0,8,1,0
20200306,NH,New Hampshire,1359711,20,,0,20,1,0
20200306,CO,Colorado,5758736,46,,0,46,1,0
20200306,NJ,New Jersey,8882190,,4,0,4,0,1
20200306,CA,California,39512223,462,,0,462,1,0
20200306,NM,New Mexico,2096829,16,,0,16,1,0
20200306,AZ,Arizona,7278717,33,,0,33,0,0
20200306,NV,Nevada,3080156,14,3,0,17,1,0.18
20200306,VA,Virginia,8535519,21,,0,21,0,0
20200306,NY,New York,19453561,92,,0,92,0,0
20200306,AK,Alaska,731545,8,0,0,8,1,0
20200306,OH,Ohio,11689100,8,0,0,8,0,0
20200306,WV,West Virginia,1792147,1,,0,1,0,0
20200306,OR,Oregon,4217737,64,,0,64,2,0
20200306,WI,Wisconsin,5822434,31,1,0,32,1,0.03
20200306,PA,Pennsylvania,12801989,,,0,,0,0
20200306,WA,Washington,7614893,1449,218,3,1667,22,0.13
20200306,RI,Rhode Island,1059361,30,3,0,33,3,0.09
20200306,VT,Vermont,623989,0,,0,0,0,0
20200306,SC,South Carolina,5148714,5,,0,5,0,0
20200306,TN,Tennessee,6829174,,,0,0,0,0
20200306,KS,Kansas,2913314,4,,0,4,0,0
20200306,AR,Arkansas,3017804,6,0,0,6,0,0
20200305,SC,South Carolina,5148714,5,,0,5,0,0
20200305,NC,North Carolina,10488084,,,0,,0,0
20200305,MI,Michigan,9986857,8,100,1,108,1,0.93
20200305,MD,Maryland,6045680,17,0,0,17,0,0
20200305,MA,Massachusetts,6892503,,,0,,0,0
20200305,NE,Nebraska,1934408,17,,0,17,1,0
20200305,GA,Georgia,10617423,,,0,,0,0
